status,url_length,digits_len,num_subdomains,domain_length,path_length,uses_https,count_hyphens,count_at,count_dots,suspicious_words,special_char_count,shannon_entropy
1,59,17,0,15,37,0,0,0,1,0,7,4.4597898815300745
1,17,2,0,9,1,0,0,0,1,0,5,3.337175341123077
0,40,0,1,33,0,0,0,0,2,0,5,4.092896608419108
0,60,0,1,20,33,0,2,0,2,0,10,4.156728414096944
1,68,4,1,22,38,1,2,0,3,0,12,4.303636003806989
0,51,1,1,15,29,0,2,0,3,0,9,4.375582881433896
1,52,11,3,44,1,0,0,0,4,0,8,4.342186055004734
1,33,9,2,25,1,0,0,0,3,0,7,4.202744497818535
0,52,0,1,16,28,1,0,0,2,0,9,4.11061213231307
0,69,0,1,16,46,0,0,0,2,0,13,4.573547601731285
0,39,0,1,25,7,0,0,0,2,0,6,4.201692923824033
0,41,0,2,24,10,0,0,0,3,0,7,4.006720834246032
0,68,0,1,16,44,1,0,0,2,0,11,4.449461694408368
1,40,0,1,10,23,0,1,0,2,0,9,4.184183719779189
1,33,1,0,26,0,0,3,0,1,0,7,3.8471282101364253
0,48,0,1,18,23,0,1,0,2,0,8,4.272055208874201
1,210,68,0,18,26,1,0,0,2,2,16,4.536586734384575
1,66,3,1,19,39,1,1,0,3,0,11,4.468435506201716
0,61,1,1,15,39,0,0,0,3,0,11,4.328301174253796
0,58,19,1,17,34,0,3,0,3,0,12,4.504472487127264
0,31,0,1,23,1,0,0,0,2,0,6,3.8330709070912787
0,51,0,1,23,21,0,1,0,2,0,11,4.00341719532907
1,210,80,0,18,26,1,0,0,2,2,16,4.731387229191194
1,77,3,1,16,41,1,0,0,2,0,11,5.226020755144025
0,45,0,1,19,19,0,0,0,3,0,8,4.152638373963221
0,117,5,1,37,72,1,8,0,2,0,16,4.514673832510917
1,61,13,1,11,43,0,0,0,3,0,9,4.584196919736365
1,49,0,1,14,8,0,1,1,4,0,13,4.10621704899493
0,69,7,1,12,50,0,3,0,3,0,12,4.633906979070133
1,82,6,1,16,46,1,0,0,2,0,12,5.043544614839374
1,64,11,1,19,38,0,0,0,2,0,13,4.5004036179525455
0,34,0,1,25,1,1,0,0,2,0,6,3.9542473996920804
1,63,1,0,18,38,0,0,1,2,0,12,4.078870060698685
0,28,2,1,15,6,0,0,0,2,0,6,4.280394654123195
0,61,0,1,22,32,0,3,0,3,0,10,4.477537289790849
1,35,3,1,16,12,0,0,0,2,0,7,4.229003731107053
0,23,0,1,14,1,1,0,0,2,0,6,3.501397825434103
0,26,0,1,19,0,0,0,0,2,0,5,3.950063756436209
1,65,3,3,31,27,0,0,1,5,0,11,4.543306805529722
0,28,0,1,19,1,1,0,0,2,0,6,3.8693312611115176
1,37,0,1,17,13,0,1,0,2,0,9,3.8278475418785787
1,30,0,1,23,0,0,0,0,2,0,5,3.8029100796497266
1,127,16,3,50,20,0,1,0,4,3,19,4.66140729939371
1,21,1,0,8,5,1,0,0,1,0,5,3.844232898763191
1,33,1,1,24,1,1,0,0,2,0,6,4.0895524525606675
1,34,0,0,15,12,0,0,0,1,0,7,3.4585193710958055
0,30,0,1,22,1,0,0,0,2,0,6,3.8477426785812736
1,78,0,1,37,34,0,0,0,3,1,10,4.254712361478291
1,30,0,1,22,1,0,1,0,2,0,7,4.031401845392171
1,58,0,1,28,23,0,1,0,3,0,11,4.139899262511287
0,49,0,1,23,18,1,2,0,2,0,9,4.425635099084792
0,64,6,1,14,43,0,0,0,3,0,10,4.272729102437745
1,61,1,1,19,35,0,1,0,3,0,11,4.291175559393298
1,27,0,0,16,4,0,0,0,1,0,6,3.8100810205217313
0,19,0,0,10,1,1,0,0,1,0,5,3.536886723742166
1,32,0,1,25,0,0,0,0,2,0,5,4.038909765557392
0,52,0,1,16,29,0,0,0,2,0,12,4.2582528246854965
0,69,0,1,18,43,1,3,0,3,0,11,4.089508097775392
0,41,0,1,16,17,1,2,0,2,0,9,4.324270834457101
0,60,6,1,23,30,0,0,0,3,0,9,4.444413829577611
1,43,2,0,11,25,0,0,0,2,0,8,4.1733739877037905
0,33,0,1,24,1,1,0,0,2,0,6,3.873812589567827
0,43,1,1,15,6,1,0,0,2,0,8,4.536388882458135
1,24,0,0,5,12,0,0,0,1,0,5,3.8868421881310122
0,43,0,1,16,19,1,0,0,2,0,6,4.274874638322402
1,112,18,8,71,34,0,0,0,12,0,18,4.559107436252553
0,26,0,1,17,1,1,0,0,2,0,6,3.5073801024236353
1,49,0,0,17,25,0,1,0,1,0,10,4.381926742960786
0,44,0,1,13,23,1,1,0,2,0,8,4.263313653112508
0,62,0,1,18,36,1,3,0,2,0,10,4.1156892633000695
0,84,3,1,17,60,0,1,0,3,0,15,4.4138164949724645
0,70,1,1,15,48,0,0,0,3,0,10,4.283932617986752
0,17,0,0,8,1,1,0,0,1,0,5,3.4548223999466066
0,35,0,2,26,1,1,0,0,3,0,7,4.0360069453309535
1,40,0,1,33,0,0,0,0,2,0,5,4.0775671571169285
0,75,0,1,10,58,0,0,0,3,0,10,4.233288651525907
0,43,0,1,25,11,0,0,0,2,0,6,4.1558184643976634
1,230,80,1,23,34,0,1,0,3,2,20,4.779781874283436
1,94,0,0,12,43,1,1,1,2,0,15,4.425555379662122
1,40,0,0,15,18,0,0,0,2,1,8,3.8649112214500136
1,61,0,0,20,34,0,1,0,2,0,11,4.182455322577734
1,73,2,1,18,48,0,0,0,4,0,11,4.326629100409541
1,76,17,2,22,47,0,0,0,5,0,12,4.3001738173995285
1,127,26,1,27,92,1,4,0,3,0,19,5.271281341129468
0,23,0,1,16,0,0,1,0,2,0,6,3.675310868912364
1,51,0,1,43,1,0,2,0,2,0,8,4.133141156402518
0,53,0,1,25,21,0,0,0,2,0,8,4.215864501970414
1,63,0,0,11,45,0,3,0,2,0,12,4.116956757213599
0,57,0,1,15,35,0,4,0,2,0,11,4.2532566805277625
0,55,0,1,19,28,1,4,0,2,0,11,4.106105795571612
1,92,23,1,15,70,0,0,0,3,0,13,4.531198032323436
0,33,0,2,25,1,0,0,0,3,0,7,3.9831956342477297
0,25,0,1,17,1,0,0,0,2,0,6,3.9434651896016453
1,93,26,0,22,64,0,2,0,1,0,13,4.787019397797361
1,142,18,3,25,12,1,0,0,5,0,13,5.501196327493279
0,58,1,1,17,34,0,0,0,3,0,11,4.351358960899052
1,39,0,1,31,1,0,0,0,2,0,6,3.884653744936846
1,28,4,1,11,10,0,0,0,3,1,7,3.940759832540089
0,41,0,1,16,17,1,2,0,2,0,9,4.257078456355553
0,46,0,1,13,17,0,0,0,3,0,10,4.221946673862942
0,79,8,1,18,53,1,1,0,4,0,16,4.7874459387869654
0,25,0,1,17,1,0,1,0,2,0,7,3.8332696895151073
1,46,4,2,15,16,0,2,0,3,0,12,4.484987227560984
1,85,3,1,30,38,1,0,0,3,0,15,4.4354179246181475
1,44,2,1,22,15,0,1,0,2,0,8,4.31705292530797
0,32,0,1,23,1,1,0,0,2,0,6,4.140319531114783
0,50,0,1,20,23,0,1,0,2,0,9,4.271272380112911
1,126,21,3,50,19,0,1,0,4,3,18,4.831353008990737
1,129,59,0,14,108,0,4,0,2,0,12,4.660709931024429
1,49,0,1,18,24,0,0,0,3,0,8,4.338601170380906
0,26,0,1,19,0,0,0,0,2,0,5,3.9500637564362093
1,55,5,3,47,1,0,2,0,4,0,10,4.365463295689619
0,59,0,1,15,36,1,3,0,2,0,10,4.067497559026234
0,65,8,1,24,33,1,2,0,2,0,12,4.535518537427005
0,47,0,1,14,26,0,0,0,3,0,8,4.155682341850947
0,71,0,1,22,42,0,0,0,3,0,10,4.2136200493282265
1,75,12,1,13,34,1,0,0,3,0,13,4.525290445257776
1,48,0,0,12,28,1,0,0,2,0,8,4.0957136787344055
1,47,0,0,13,27,0,1,0,1,0,9,4.275036394498539
0,47,0,1,28,12,0,0,0,2,0,7,4.094393309484218
0,65,0,1,13,44,1,5,0,2,0,12,4.252094699477102
1,50,0,1,27,16,0,0,0,2,0,7,4.20637013015618
0,21,0,1,13,1,0,0,0,2,0,6,3.4273334938982645
1,153,22,3,39,12,0,2,0,5,0,15,5.600922545741239
1,35,0,1,27,0,1,0,0,2,0,5,4.0360069453309535
1,90,19,2,23,60,0,0,0,5,0,13,4.437586053311654
1,49,0,0,14,27,0,0,0,2,1,10,4.103707802945662
0,62,0,1,11,43,1,3,0,3,0,11,4.226880440551377
1,35,0,1,18,10,0,0,0,2,0,7,4.071581588126283
1,43,1,1,36,0,0,0,0,2,0,5,4.228363010415425
1,41,0,1,19,15,0,0,0,3,0,8,4.101216028902793
1,18,0,0,8,3,0,0,0,1,0,5,3.419381945646371
1,26,1,0,16,3,0,0,0,1,0,5,3.9500637564362093
1,34,0,1,18,9,0,0,0,3,0,7,4.035273502696888
1,97,5,1,20,15,1,0,0,5,1,22,4.607588389358787
1,82,6,1,16,46,1,0,0,2,0,12,5.147083944054897
1,46,2,2,39,0,0,2,0,3,0,8,4.249014336859389
1,59,3,1,26,18,0,0,0,3,0,11,4.4098658800469055
0,53,2,1,19,27,0,0,0,2,0,8,4.081182013811434
0,45,0,1,18,20,0,1,0,2,0,8,4.186188929614931
0,61,4,1,16,37,1,3,0,3,0,12,4.379439132922054
0,23,0,2,14,1,1,0,0,3,0,7,3.6424896731661263
1,48,9,0,7,33,1,0,0,1,0,7,4.876629167387825
1,48,3,1,15,26,0,0,0,2,0,8,4.17091452195184
1,36,2,1,28,1,0,0,0,2,0,6,4.197159723424148
1,47,1,1,35,1,0,3,0,2,0,11,4.306268969484933
0,49,0,1,21,21,0,2,0,2,0,9,4.099104486839893
1,34,0,1,18,9,0,0,0,2,0,8,3.6349899593310995
1,41,0,1,22,12,0,0,0,2,0,8,4.013176017331163
1,91,24,1,22,62,0,1,0,2,0,11,4.670428052549927
0,48,0,1,17,24,0,0,0,2,0,9,4.135299814773783
0,26,0,2,15,3,1,0,0,3,0,7,3.7381493331928657
0,22,0,1,13,1,1,0,0,2,0,6,3.572623663895164
0,72,0,2,15,50,0,0,0,4,0,11,3.9722998370038662
1,60,5,0,22,31,0,2,0,1,0,12,4.43624341298306
1,77,24,0,23,47,0,0,0,1,0,7,4.723046002505055
1,66,17,4,45,14,0,0,0,6,0,11,4.563354635087934
0,22,0,1,15,0,0,0,0,2,0,5,3.5726236638951634
0,91,0,1,18,65,1,8,0,2,0,16,4.3700416915610605
0,93,0,1,21,65,0,0,0,3,0,13,4.324316211494255
1,97,23,1,20,70,0,0,0,3,1,12,4.842411172959758
1,41,0,1,19,15,0,0,0,3,0,8,4.006720834246031
0,43,0,1,25,11,0,0,0,2,0,6,3.969771952769756
0,21,0,2,14,0,0,0,0,3,0,6,3.463280517810811
1,67,0,0,23,37,0,0,0,1,0,10,4.009900856236012
1,24,2,0,11,6,0,0,0,1,0,5,3.8035088547976788
1,56,0,1,15,34,0,1,0,3,0,11,4.170770270419308
0,18,0,0,11,0,0,0,0,1,0,4,3.8365916681089787
0,47,0,1,18,22,0,1,0,2,0,8,4.044084203599105
0,44,0,1,25,12,0,0,0,2,0,6,3.997188518009175
0,25,0,1,13,4,1,0,0,2,0,7,3.683856189774724
0,58,6,2,15,36,0,0,0,5,0,12,4.189564512877429
1,267,39,11,213,47,0,0,1,14,0,22,5.093764231946957
1,85,0,1,20,58,0,0,0,5,1,16,4.182633366759055
1,30,10,2,13,10,0,0,0,3,1,8,4.148394345536404
1,61,5,1,15,38,1,0,0,2,0,9,5.151888567000148
0,46,0,1,20,18,1,0,0,2,0,8,4.150491098258531
1,66,0,0,15,43,1,2,0,2,0,13,4.270248908300865
1,81,2,3,47,26,1,0,1,5,1,11,4.3351858492433255
0,40,0,1,25,8,0,0,0,2,0,6,4.043942707918268
1,69,0,1,21,41,0,0,0,3,0,9,4.189733835928788
1,77,15,0,23,47,0,0,0,1,0,7,4.579691373903548
1,32,0,2,23,1,1,1,0,3,0,8,3.757048827786958
1,102,25,0,15,80,0,3,0,1,2,10,4.76562461308857
0,30,0,1,21,1,1,0,0,2,0,6,3.9110804962442782
0,29,2,0,8,13,1,0,0,2,0,7,3.7974676329840045
1,38,0,0,16,14,1,0,0,2,1,7,4.023471592049353
1,346,56,1,26,313,0,6,0,2,0,19,5.946815604479978
1,26,0,1,18,1,0,0,0,2,0,6,4.026986833359286
1,43,0,1,34,1,1,0,0,2,0,6,3.9522164294636286
1,19,0,0,11,1,0,1,0,1,0,6,3.6818808028034016
1,47,3,3,29,11,0,0,0,4,0,8,4.3678986918730125
1,110,5,0,13,74,0,2,0,1,2,18,4.722999346025464
1,127,21,3,50,19,1,1,0,4,3,18,4.862365400412377
1,48,1,1,15,26,0,1,0,2,0,10,4.339661719245796
1,50,1,0,16,27,0,0,0,3,0,8,3.9509521314928397
0,37,0,2,28,1,1,0,0,3,0,7,3.9519040409537936
0,25,0,1,17,1,0,0,0,2,0,6,3.9932696895151065
0,46,0,1,16,22,1,0,0,2,0,8,4.177558761254978
1,46,0,1,12,27,0,0,0,3,0,9,4.317389272244751
0,43,0,1,16,19,1,0,0,2,0,8,4.161973406409068
0,25,0,1,18,0,0,0,0,2,0,5,3.813660689688185
1,39,4,1,31,1,0,1,0,2,0,7,3.9552918860179607
0,46,1,0,13,25,1,1,0,1,0,9,4.127065630893371
1,77,21,0,23,47,0,0,0,1,0,7,4.7140855358051486
1,30,0,0,9,14,0,0,0,1,0,7,3.9865692464606246
0,28,0,1,20,1,0,0,0,2,0,6,3.556656707462823
1,58,0,2,19,32,0,0,0,3,1,11,4.163486599653539
0,40,0,1,18,15,0,0,0,2,0,7,4.093942707918268
1,28,0,1,21,0,0,0,0,2,0,5,3.7534343861887858
1,48,0,1,23,18,0,1,0,4,2,11,4.290400719733289
1,31,0,0,16,7,1,0,0,1,0,5,3.9779168746936353
1,40,0,1,31,1,1,1,0,2,0,7,4.325070520364182
1,31,2,1,22,1,1,0,0,2,0,6,3.873235826376328
1,76,10,3,50,19,0,1,0,4,2,10,4.539607856577964
0,84,6,1,20,57,0,0,0,3,0,11,4.542349012616867
1,26,0,0,18,1,0,0,0,1,0,5,3.6714055834424966
0,54,3,1,15,31,1,3,0,2,0,11,4.380094336283331
0,30,0,1,21,1,1,0,0,2,0,6,3.9647351787255047
0,58,2,0,17,34,0,4,0,1,0,10,4.251752383770156
1,25,0,1,18,0,0,0,0,2,0,5,3.7834651896016465
1,125,23,3,50,20,0,1,0,4,3,19,4.760879566063512
0,47,0,1,19,8,0,0,0,2,0,9,4.227684001111674
0,54,0,1,16,31,0,0,0,2,0,10,4.143892715872895
1,87,1,0,13,67,0,0,0,5,1,13,4.4132871019561986
0,50,0,1,27,15,1,1,0,2,0,7,4.281076880026372
0,34,0,1,25,1,1,0,0,2,0,6,4.043057694064253
1,35,0,1,26,1,1,0,0,2,0,6,4.207435516759525
0,72,5,1,17,48,0,1,0,3,0,11,4.527175960125157
1,65,0,2,33,24,1,0,0,3,0,9,4.256306466575052
1,113,10,1,15,76,1,1,0,2,0,14,5.34764309658681
0,33,0,1,25,1,0,0,0,2,0,6,3.9603202553942918
1,86,15,1,50,14,1,0,0,2,2,10,4.7580668246726985
0,68,0,1,30,31,0,3,0,2,0,10,4.035613026024891
1,79,0,0,14,58,0,1,0,2,0,12,4.077523748418529
0,37,0,2,28,1,1,0,0,3,0,7,3.884600662692359
1,20,9,2,12,1,0,0,0,3,0,7,3.3464393446710154
0,31,0,1,23,1,0,0,0,2,0,6,3.760017277849653
0,32,0,1,19,6,0,0,0,2,0,7,3.890319531114783
1,73,3,3,41,24,1,2,0,7,0,17,4.365162100304156
0,36,0,1,11,17,1,0,0,3,0,9,4.030493056757482
1,49,0,1,13,19,1,0,0,3,0,10,4.494427130042125
0,27,0,1,18,1,1,0,0,2,0,6,3.602316558505553
0,29,0,1,21,1,0,0,0,2,0,6,4.1162646156680225
0,45,1,1,20,17,1,0,0,2,0,9,4.216651363324027
0,44,0,1,18,19,0,0,0,2,0,7,4.024899448665394
1,45,0,1,21,17,0,0,0,2,0,8,4.034435120208033
0,58,0,0,19,32,0,4,0,1,0,10,4.267656323446063
0,102,5,2,19,76,0,9,0,3,0,19,4.479503563627448
0,61,4,1,20,34,0,0,0,3,0,10,4.376737542161718
1,88,23,1,21,60,0,0,0,2,0,11,4.735493017470088
1,30,0,0,21,1,1,2,0,1,2,7,3.8314018453921714
1,54,13,1,11,35,1,0,0,2,0,7,4.773043983484695
0,21,1,0,6,8,0,0,0,1,0,6,3.6304126608739984
0,90,5,1,23,59,1,6,0,3,0,14,4.49446844752014
1,188,35,1,24,148,0,9,0,4,4,26,5.009468168454066
0,66,0,1,19,40,0,0,0,3,0,10,4.3382826203565195
0,36,7,1,12,17,0,0,0,2,0,8,4.006749918638778
1,48,0,0,9,32,0,0,0,3,1,9,3.9957817728566996
1,48,0,2,28,13,0,0,0,4,0,9,4.220713678734406
1,142,18,3,25,12,1,0,0,5,0,13,5.510259401280624
0,32,0,1,24,1,0,0,0,2,0,6,4.054229296672174
1,28,0,1,19,1,1,0,0,2,0,6,3.753434386188785
1,95,4,1,23,64,1,1,0,3,0,15,4.3931801514729285
0,46,0,1,18,21,0,0,0,2,0,8,3.9500719471960606
1,127,23,3,50,19,1,1,0,4,3,18,4.771280388644893
1,66,14,3,35,24,0,0,0,4,0,12,4.468044119096216
1,122,6,1,23,82,1,3,0,2,0,19,5.295836134061023
0,43,0,1,12,24,0,1,0,2,0,9,4.060472755790457
0,18,0,1,10,1,0,0,0,2,0,6,3.155221528859512
1,35,4,1,26,1,1,0,0,2,0,6,3.9900172174899016
1,124,0,0,17,61,0,1,1,4,0,18,4.519135725166499
0,95,0,1,12,75,1,7,0,2,0,16,4.448025874348411
1,55,10,1,19,29,0,2,0,2,0,10,4.542469431935247
1,26,1,0,11,7,1,0,0,1,0,5,4.2098671219040344
0,54,6,1,22,25,0,1,0,2,0,8,4.217488427929139
1,34,0,1,26,1,0,1,0,2,0,7,3.8336631211594367
0,38,0,1,30,1,0,0,0,2,0,6,3.8924071185928764
1,38,0,2,30,1,0,0,0,3,1,7,4.063202513215851
1,47,1,1,25,15,0,0,0,3,0,7,4.113129150361585
1,59,0,1,21,30,1,1,0,4,0,9,4.280888922853062
1,66,0,3,38,20,1,2,0,5,1,12,4.14101671113449
1,55,12,3,47,1,0,1,0,4,0,9,4.594374031431126
0,127,21,1,18,101,1,15,0,2,0,23,4.777427782748251
0,37,0,1,29,1,0,0,0,2,0,6,4.147717892246673
1,58,0,3,41,10,0,0,0,5,0,9,4.101251419059801
1,51,1,1,32,12,0,0,0,3,0,7,4.562049057989326
1,76,8,3,50,19,0,1,0,4,2,10,4.569956626136606
1,37,1,1,29,1,0,0,0,2,0,6,4.077715447225512
1,83,0,1,13,63,0,1,0,3,0,14,4.2784940281138555
0,17,0,0,10,0,0,0,0,1,0,4,3.6168746059562227
1,204,20,1,27,23,1,6,0,2,1,19,5.661731641701348
1,44,22,1,29,8,0,0,0,2,0,6,4.33706620988152
1,25,0,1,14,4,0,0,0,2,0,7,3.703465189601646
0,68,0,0,17,44,0,3,0,1,2,12,4.2412599020395465
0,116,22,1,18,90,1,13,0,2,0,21,4.563575739384588
1,128,21,3,50,20,1,1,0,4,3,19,4.7460395092624745
0,29,0,1,22,0,0,0,0,2,0,5,4.1162646156680225
0,30,0,1,21,1,1,0,0,2,0,6,3.7395722619867224
0,35,0,1,27,1,0,0,0,2,0,6,4.071581588126283
1,42,4,0,33,1,1,4,0,1,0,9,4.460902768522481
0,44,4,2,22,14,1,0,0,3,0,8,4.265583322887732
0,23,0,1,15,1,0,0,0,2,0,6,3.414441303694973
0,85,9,1,15,62,1,7,0,2,0,15,4.735804543331454
1,93,19,0,14,71,1,0,0,2,0,10,4.612550983935182
1,45,1,1,15,23,0,0,0,3,0,9,3.7808815750032085
0,16,0,0,7,1,1,0,0,1,0,5,2.952819531114783
0,34,4,0,17,10,0,1,0,2,0,7,4.113362385992582
1,48,2,2,27,14,0,0,0,4,0,9,4.345175521464346
0,45,2,0,15,22,1,0,0,1,0,7,4.1613130300868475
0,55,2,1,24,24,0,1,0,2,0,10,4.402296596579853
1,302,128,1,26,59,1,1,0,5,0,18,4.68828566571173
1,44,0,1,21,16,0,2,0,2,1,9,4.10092167520963
0,25,0,1,17,1,0,1,0,2,0,7,3.9434651896016457
1,32,0,1,23,1,1,1,0,2,1,7,4.116729296672174
1,56,6,3,38,10,1,2,0,5,0,11,4.296580655376752
0,37,0,1,21,8,1,0,0,2,0,6,3.969607339117404
1,126,15,3,50,19,0,1,0,4,3,18,4.761293034546216
0,28,0,1,21,0,0,0,0,2,0,5,3.7534343861887853
1,52,0,0,16,29,0,0,0,1,0,9,4.171097652077044
1,115,17,1,19,89,0,1,0,3,0,15,4.65121052243983
0,75,6,1,25,43,0,5,0,2,0,12,4.544089239047335
0,49,0,1,18,23,1,0,0,2,0,7,4.24156264992859
0,45,0,1,15,23,0,3,0,2,0,9,4.244320529942615
1,85,15,0,10,67,1,2,0,2,0,11,4.836560530588161
1,138,45,1,13,9,0,1,0,2,0,27,4.77116433452819
1,33,0,0,11,14,1,1,0,1,0,6,4.173033892020167
1,36,0,1,19,9,1,0,0,2,0,7,3.9959065984842446
1,61,0,3,44,10,0,3,0,5,2,12,4.0740425676254866
1,96,9,1,17,71,1,1,0,2,0,10,5.3416474336764574
1,167,2,1,31,52,1,1,0,3,1,23,5.084759607295921
0,76,6,0,12,56,1,5,0,1,0,13,4.3962676856624245
1,57,0,1,14,20,0,0,0,2,1,10,4.278445120583552
0,19,0,0,12,0,0,0,0,1,0,4,3.5766176449086653
1,125,0,1,38,26,1,1,0,2,0,12,4.979825411130904
1,66,4,0,13,45,1,3,0,2,0,10,4.363062499498938
1,52,0,1,35,1,0,3,0,2,0,10,4.4952275169284555
0,29,0,1,21,1,0,0,0,2,0,6,3.9523029776623857
0,34,0,1,26,1,0,0,0,2,0,6,3.903208061647681
0,38,0,1,19,11,1,0,0,2,0,7,4.201231789474708
0,62,8,1,21,33,1,1,0,2,0,11,4.362469747579446
1,26,0,1,18,1,0,0,0,2,0,6,3.9500637564362093
1,938,679,1,56,30,0,0,0,3,2,14,4.005306101239569
1,83,19,1,22,54,0,1,0,4,0,11,4.655951444221601
1,39,0,1,13,18,1,1,0,3,0,8,4.1604200911461655
0,112,0,1,18,86,1,8,0,2,0,16,4.281973271376665
0,43,1,1,19,17,0,0,0,3,0,8,4.100228707989217
1,52,0,4,44,1,0,2,0,5,1,11,4.130271631761389
1,29,0,1,22,0,0,0,0,2,0,5,4.142295219190901
1,71,16,1,45,19,0,0,0,2,0,7,4.563194965785043
0,60,0,1,26,27,0,1,0,2,0,9,4.287966797112397
0,59,0,1,19,33,0,0,0,2,0,10,4.191279491025894
1,121,14,1,17,25,1,1,0,3,0,25,5.072126023517828
0,27,0,1,14,6,0,0,0,2,0,7,3.633974075997158
1,41,1,1,10,24,0,1,0,2,0,9,4.53134949288815
1,38,10,1,14,1,1,0,0,2,0,8,4.398857447483312
1,129,28,0,15,38,1,2,0,2,0,19,4.839532059032457
1,37,0,1,20,10,0,0,0,3,0,8,3.9927087708004674
0,79,0,2,19,52,1,0,0,4,0,11,4.2979391734318115
1,58,12,3,31,19,1,1,0,4,0,12,4.592738271243879
1,47,3,0,7,32,1,1,0,1,0,10,4.924596501157707
1,34,0,1,25,1,1,0,0,2,0,6,4.0796786498829745
0,52,0,1,17,27,1,0,0,3,0,10,4.459491160199154
0,48,0,1,17,23,1,1,0,2,0,9,4.163320189106001
1,55,15,1,39,9,0,3,0,2,0,9,4.667101304158399
0,55,0,1,18,30,0,3,0,2,0,10,4.338012841065493
1,33,0,0,17,9,0,0,0,1,0,6,3.7000144837038995
1,74,0,1,15,52,0,3,0,2,0,11,4.1480669672326576
0,41,0,1,16,18,0,3,0,3,0,10,4.037089431754239
1,27,0,1,20,0,0,0,0,2,0,5,3.986187965046304
1,334,82,1,13,115,0,2,0,10,2,38,5.673716493804692
0,37,0,1,28,1,1,0,0,2,0,6,4.003259028248121
0,109,8,1,17,84,1,10,0,2,0,19,4.470263331841863
0,33,0,1,15,11,0,0,0,2,0,6,3.98319563424773
1,26,1,0,10,8,1,0,0,1,0,5,3.997952698660691
1,96,8,0,7,1,1,1,0,2,0,17,5.022157491352945
0,60,0,2,16,36,1,3,0,3,0,12,4.222964554947562
1,62,16,0,10,45,0,0,0,1,0,7,4.475990818584543
0,78,0,2,17,54,0,4,0,3,2,14,4.329280072898597
1,39,3,1,31,1,0,0,0,2,0,6,3.926588925024018
1,52,3,0,9,36,0,0,0,2,0,9,3.935546689086912
0,80,0,1,34,39,0,8,0,3,0,15,4.386803095506428
0,29,0,1,16,1,1,0,0,2,0,10,4.1162646156680225
1,44,3,1,26,10,1,0,0,3,1,7,4.237285311573267
0,32,0,1,23,1,1,0,0,2,0,6,3.9834585933443494
1,113,7,1,15,76,1,1,0,2,0,14,5.241244091398277
1,100,1,0,25,49,0,0,0,3,3,13,4.51160144715555
1,32,5,1,25,0,0,0,0,2,0,5,4.140319531114783
1,44,2,1,29,8,0,0,0,3,1,7,4.0666086069294725
1,52,1,1,13,31,1,0,0,3,0,8,4.195846815111717
0,24,0,1,15,1,1,0,0,2,0,6,3.605388542207534
0,65,0,1,17,40,1,7,0,2,0,14,4.1885161287817185
1,49,0,0,13,29,0,2,0,2,0,10,4.254930446501112
1,49,1,0,12,30,0,1,0,2,0,10,4.404827956051039
1,132,9,1,16,24,1,3,0,3,0,13,5.6210034265609385
0,32,1,1,15,10,0,1,0,2,0,8,3.9292292966721747
0,54,0,1,21,26,0,1,0,2,0,8,4.1809297529099325
1,59,0,2,31,20,1,1,0,4,0,11,4.271870804621884
0,82,0,1,18,57,0,6,0,2,0,16,4.302633365778519
0,64,0,1,16,41,0,0,0,2,0,11,4.4506481953738835
1,155,24,3,39,12,0,2,0,5,0,15,5.616681644342735
0,51,0,1,16,27,1,0,0,2,0,9,4.365970626616777
1,43,0,1,18,18,0,0,0,3,0,8,4.08267318468309
0,23,0,1,14,1,1,0,0,2,0,6,3.9361804341297555
1,83,19,0,23,5,1,2,0,1,0,20,4.737839775331599
0,64,2,0,13,44,0,4,0,1,0,11,4.431554056131191
1,33,1,2,25,1,0,0,0,3,0,7,4.104407755459852
0,56,3,1,20,28,1,3,0,2,0,10,4.432467092420265
1,87,0,1,51,13,1,6,0,2,0,14,4.522810451358373
0,107,0,1,16,84,0,9,0,2,0,16,4.305190734356816
0,30,0,1,21,1,1,0,0,2,0,6,3.8980685120588388
1,148,7,1,17,124,0,1,0,5,2,22,4.632616421063743
1,36,1,1,23,6,0,0,0,2,0,7,4.176190626141829
1,69,0,0,25,37,0,0,0,2,0,10,4.345227400467926
1,100,7,1,16,64,0,1,0,3,1,16,4.517691566541736
0,39,0,1,14,17,1,2,0,2,0,8,4.214262795507958
1,56,6,0,20,29,0,0,0,2,0,8,4.175957664266689
1,53,0,1,17,29,0,1,0,2,0,11,4.101867445744632
1,50,1,1,13,30,0,0,0,3,0,9,3.974693951646701
1,49,4,1,27,15,0,0,0,3,1,8,4.344002446023566
1,26,1,1,16,3,0,0,0,2,0,7,3.671405583442497
1,30,1,0,15,8,0,0,0,2,0,6,4.148394345536403
0,111,0,1,29,75,0,9,0,2,0,16,4.252916571543251
0,21,0,1,14,0,0,0,0,2,0,5,3.916126946588283
1,60,22,0,12,41,0,0,0,1,0,7,4.35091982167033
0,28,0,1,19,1,1,0,0,2,0,6,3.770942421748538
1,98,24,1,26,65,0,2,0,2,0,14,4.788107936686272
1,33,0,0,8,18,0,0,0,1,0,7,3.9424387261281417
1,99,5,0,12,79,1,2,0,1,1,15,4.514817984085111
1,29,0,0,9,13,0,4,0,1,0,11,3.741962789037908
0,50,0,1,28,15,0,0,0,2,0,7,4.235783629896564
