status,url_length,digits_len,num_subdomains,domain_length,path_length,has_ip,uses_https,count_hyphens,count_at,count_dots,suspicious_words,digit_ratio,special_char_count,shannon_entropy,relative_entropy
0,59,0,1,25,27,0,0,0,0,3,0,0.0,9,4.198604974170462,0.9281634727139226
1,62,0,1,29,26,0,0,0,0,4,1,0.0,10,4.340662439139975,0.9595673677748269
0,61,5,0,13,41,0,0,3,0,1,0,0.08196721311475409,11,4.465424583706261,0.9500014576236766
1,37,0,0,10,20,0,0,0,0,2,0,0.0,8,3.969607339117404,0.9519613273007017
0,62,0,0,12,8,0,1,0,0,1,0,0.0,10,4.179486231967407,0.9115638854865284
0,31,0,1,16,8,0,0,0,0,2,0,0.0,7,3.7040386490267627,0.9480784164241075
0,23,0,1,15,1,0,0,0,0,2,0,0.0,6,3.7622673906514947,0.962982530117535
1,55,0,3,33,14,0,1,0,0,7,0,0.0,11,4.17854193318973,0.9513296811199525
0,22,0,1,13,1,0,1,0,0,2,0,0.0,6,3.3908054820769817,0.9458412693005527
0,50,0,1,23,19,0,1,1,0,2,0,0.0,8,4.161076880026371,0.9627825333208874
1,29,0,0,13,9,0,0,0,0,1,1,0.0,7,3.935398667466763,0.9437576613741422
1,31,3,1,20,4,0,0,0,0,2,0,0.0967741935483871,7,4.0022680844408445,0.9597937811966696
0,64,0,2,12,44,0,1,0,0,4,0,0.0,12,4.1811933125951875,0.9376067782092972
0,41,0,1,16,17,0,1,0,0,2,0,0.0,8,4.326706577630513,0.9436732747432454
1,46,9,1,21,18,0,0,0,0,2,0,0.1956521739130435,8,4.363038521594966,0.9515974276580704
1,65,2,1,15,15,0,1,0,0,2,0,0.03076923076923077,15,4.943306805529724,0.9489108469892035
0,61,0,1,17,37,0,0,3,0,3,0,0.0,10,4.263678575731557,0.9707127617006739
1,78,15,1,14,34,0,0,0,0,2,0,0.19230769230769232,10,4.812404103611211,0.9459340055697533
1,58,3,3,24,26,0,1,0,1,5,0,0.05172413793103448,10,4.403865539478651,0.9483208263803459
0,39,0,1,30,1,0,1,2,0,2,0,0.0,8,4.070425860265988,0.95821452870468
0,21,0,1,12,1,0,1,0,0,2,0,0.0,6,3.653756708287001,0.9596575005706076
1,37,0,3,30,0,0,0,0,0,4,0,0.0,7,4.162023973678587,0.963001670157832
1,36,0,1,15,14,0,0,0,0,2,0,0.0,8,4.173416585305445,0.9501627918924789
0,53,8,0,12,34,0,0,2,0,1,0,0.1509433962264151,11,4.416113144462624,0.9395106435295565
0,32,0,1,24,1,0,0,0,0,2,0,0.0,6,3.8667292966721747,0.9666823241680437
1,52,3,1,14,11,0,1,0,0,2,0,0.057692307692307696,8,4.457570670389348,0.9374713215320359
1,35,3,1,27,1,0,0,0,0,2,0,0.08571428571428572,6,4.0331536461849575,0.9494403172890958
1,164,10,0,24,22,0,0,1,0,2,0,0.06097560975609756,14,5.212935410664421,0.9284425296042879
1,48,1,1,23,18,0,0,0,0,3,1,0.020833333333333332,9,4.230926699477595,0.9487591830751004
0,99,1,1,25,67,0,0,3,0,3,0,0.010101010101010102,14,4.305709956996594,0.9160228010964465
0,83,0,1,31,44,0,1,1,0,3,0,0.0,11,4.21899473977402,0.9460835148007608
1,54,0,0,16,31,0,0,0,0,2,0,0.0,9,4.0437092059799875,0.935626210617318
1,32,0,1,24,1,0,0,0,0,2,0,0.0,6,3.952819531114783,0.947935401655321
0,32,0,1,24,1,0,0,0,0,2,0,0.0,6,3.9917292966721747,0.9572664485072268
1,121,20,4,46,19,0,1,0,0,5,3,0.1652892561983471,18,4.759461073096665,0.943514911896292
1,54,0,1,18,29,0,0,0,0,3,0,0.0,9,4.16695035472172,0.9486906235673505
1,51,0,1,10,33,0,1,2,0,3,0,0.0,13,4.4287798132416825,0.9422054273239687
1,43,1,1,24,11,0,1,0,0,2,0,0.023255813953488372,7,4.350342370830227,0.9617072592550996
1,32,0,0,11,14,0,0,0,0,1,0,0.0,7,3.917837797403416,0.9395463458091685
1,35,0,1,27,1,0,0,2,0,2,0,0.0,8,3.8785848023501837,0.9301329882452661
1,55,1,3,29,19,0,0,1,0,5,0,0.01818181818181818,11,4.242356024177493,0.9378352867472086
0,53,2,1,19,27,0,0,0,0,2,0,0.03773584905660377,8,4.350680483625633,0.9368680479824865
0,57,0,1,16,33,0,1,0,0,2,0,0.0,10,4.279743961305428,0.9215926993452053
0,32,0,1,24,1,0,0,0,0,2,0,0.0,6,3.9025182662886326,0.9547532094737936
1,96,0,0,17,61,0,0,1,0,2,0,0.0,15,4.363020643854575,0.9075719838857147
1,486,222,0,11,131,0,1,13,0,10,0,0.4567901234567901,36,5.039394347688413,0.871662480350336
1,78,0,1,16,27,0,0,1,1,5,0,0.0,15,4.424278913080867,0.9304697347871691
1,127,21,3,50,19,0,1,1,0,4,3,0.16535433070866143,18,4.837324605675638,0.9356663016051713
0,89,2,0,19,62,0,1,5,0,1,0,0.02247191011235955,13,4.261442211929247,0.9176516321311775
0,37,0,1,29,1,0,0,0,0,2,0,0.0,6,3.9696073391174043,0.9519613273007018
0,59,0,1,31,21,0,0,0,0,2,0,0.0,7,4.094508203830187,0.9321977010577328
0,71,4,1,14,49,0,1,3,0,2,0,0.056338028169014086,13,4.21312802251359,0.9313740064667946
0,54,13,1,17,12,0,0,0,0,3,0,0.24074074074074073,9,4.476747687188399,0.9524104032034779
0,59,4,2,21,31,0,0,0,0,4,0,0.06779661016949153,11,4.524355498727642,0.9411319888133338
0,51,0,1,16,28,0,0,2,0,3,0,0.0,9,4.161103647469069,0.933101794874166
1,76,1,1,21,48,0,0,1,0,2,0,0.013157894736842105,13,4.408919376695454,0.927239471951629
0,61,9,1,21,15,0,1,0,0,2,0,0.14754098360655737,11,4.391128370990859,0.9341952315745136
0,29,0,1,21,1,0,0,0,0,2,0,0.0,6,3.8312762533752496,0.9578190633438124
0,71,0,1,28,36,0,0,3,0,2,0,0.0,10,4.251703727741195,0.9399017343065674
1,45,4,0,15,22,0,1,1,0,1,0,0.08888888888888889,7,4.505974696849668,0.9476511683608613
0,104,0,1,23,74,0,0,10,0,2,0,0.0,18,4.121342575855171,0.9110834815331149
0,38,7,1,12,19,0,0,0,0,2,0,0.18421052631578946,8,4.178738290204357,0.951374385770306
1,51,0,1,23,14,0,1,1,0,2,2,0.0,10,4.2187201363358575,0.9326102255960096
0,85,0,1,21,56,0,1,1,0,2,0,0.0,14,4.58249332175854,0.9084328490854204
0,34,0,1,26,1,0,0,0,0,2,0,0.0,6,3.8702840769781583,0.9468670975842446
1,52,3,1,20,1,0,1,1,1,4,0,0.057692307692307696,12,4.558438218424666,0.9482216920388314
0,76,0,1,15,53,0,1,4,0,2,0,0.0,12,4.210834062057388,0.9442535332213761
0,35,0,1,9,19,0,0,0,0,3,0,0.0,8,3.957295873840568,0.9315827215310893
1,41,0,1,17,17,0,0,0,0,2,0,0.0,8,4.104281809855787,0.9496413914685344
0,31,0,1,22,1,0,1,2,0,2,0,0.0,8,3.953565664946427,0.9672419832291482
0,110,11,1,15,88,0,0,13,0,2,0,0.1,19,4.679719906317394,0.9198533831781788
0,75,4,1,14,10,0,1,2,0,4,0,0.05333333333333334,16,4.693371817214929,0.9564859305025709
0,33,0,1,26,0,0,0,0,0,2,0,0.0,5,4.135303210267544,0.9568190676655202
1,69,0,0,15,47,0,0,2,0,2,0,0.0,11,4.308103995335153,0.9396159717026134
1,29,0,1,20,1,0,1,0,0,2,0,0.0,6,3.9952378913808873,0.958107853258511
0,32,0,1,23,1,0,1,1,0,2,0,0.0,7,4.069548827786958,0.9580080674418043
0,42,0,2,20,14,0,1,2,0,3,0,0.0,10,3.8199578985571474,0.9549894746392869
0,46,0,1,33,1,0,1,0,0,2,0,0.0,10,4.300978674371632,0.950794687052458
0,52,0,1,14,19,0,0,0,0,3,0,0.0,8,4.3131519203061375,0.953485762371589
1,40,0,1,19,14,0,0,0,0,3,1,0.0,8,4.277567157116929,0.9592180176594024
1,60,0,2,24,19,0,0,0,0,3,0,0.0,12,4.363501280039722,0.9396288562181763
1,20,3,0,4,8,0,1,0,0,1,0,0.15,5,3.884183719779189,0.9710459299447972
1,40,2,1,32,1,0,0,1,0,2,0,0.05,7,4.208694969562841,0.958194630409987
1,44,0,1,28,9,0,0,0,0,2,0,0.0,7,4.146376220664175,0.9440065053497447
0,27,0,1,15,4,0,1,0,0,2,0,0.0,7,3.9861879650463043,0.9559375681019548
1,44,0,0,18,18,0,1,0,0,1,0,0.0,7,4.032820256519866,0.9181531907519875
0,42,0,1,34,1,0,0,1,0,2,0,0.0,7,4.272804327334621,0.9581499824949203
1,49,0,1,22,19,0,1,1,0,3,0,0.0,10,4.132481466909276,0.9561661777292887
1,39,4,0,16,6,0,0,0,0,1,0,0.10256410256410256,8,4.548097411114467,0.9675897753908709
1,19,3,1,11,1,0,0,0,0,2,0,0.15789473684210525,6,3.4713544870139286,0.968309846006932
1,64,0,3,39,17,0,1,1,0,5,0,0.0,11,4.38502739943295,0.9563932962904802
0,52,4,1,16,28,0,1,2,0,2,0,0.07692307692307693,10,4.286482267461659,0.947590042780799
1,42,0,2,34,1,0,0,2,0,3,0,0.0,9,4.132939970645878,0.9562722655045907
0,22,0,1,13,1,0,1,0,0,2,0,0.0,6,3.4251185503571393,0.9554126576409482
0,52,0,1,26,19,0,0,0,0,2,0,0.0,7,4.144788699110686,0.94364507392285
0,59,0,1,21,31,0,0,4,0,2,0,0.0,12,4.344862439985559,0.9604958398254771
1,51,0,1,42,1,0,1,2,0,2,0,0.0,8,4.241175960408928,0.9510575165417462
0,61,0,1,28,26,0,0,2,0,2,0,0.0,9,4.25442842955418,0.954029300903203
1,51,0,1,23,20,0,1,1,0,2,0,0.0,9,4.196770813222842,0.955479854770558
0,49,0,0,14,28,0,0,0,0,1,0,0.0,9,4.10621704899493,0.934863456748344
1,102,5,1,13,82,0,0,1,0,2,1,0.049019607843137254,15,4.555723539223696,0.9195686351128743
1,41,2,1,20,14,0,0,0,0,3,0,0.04878048780487805,7,4.299403761075299,0.950446529270685
0,103,7,2,18,78,0,0,11,0,3,0,0.06796116504854369,21,4.521283429798705,0.9214151694853523
1,93,27,1,14,72,0,0,1,0,3,0,0.2903225806451613,11,4.769883612384099,0.9539767224768199
0,26,0,0,8,11,0,0,0,0,1,1,0.0,6,3.902174814211727,0.9546691837369871
1,59,0,0,19,33,0,0,1,0,2,0,0.0,9,4.262307094167307,0.9296274709982688
1,36,1,0,21,7,0,1,0,0,1,0,0.027777777777777776,5,4.197159723424148,0.9555683980528102
0,51,0,1,16,27,0,1,0,0,2,0,0.0,9,4.231563705591809,0.9489020277622019
1,47,6,1,13,27,0,0,0,0,3,0,0.1276595744680851,9,4.307159266931026,0.9521609980744874
1,62,0,0,20,35,0,0,0,0,2,0,0.0,9,4.185668237939382,0.9386102525815674
0,28,0,1,19,1,0,1,1,0,2,0,0.0,7,3.985228136034251,0.9557073891390907
0,48,0,0,16,24,0,1,0,0,1,0,0.0,7,4.129247855285173,0.955417990449651
0,63,0,1,31,25,0,0,1,0,2,0,0.0,8,4.130633948458052,0.9131374763038598
0,36,0,1,16,12,0,1,0,0,2,0,0.0,6,4.141604167868593,0.9582769719764462
0,77,9,1,18,51,0,1,3,0,2,0,0.11688311688311688,10,4.67906130188281,0.9358122603765621
1,51,18,0,10,34,0,0,0,0,1,0,0.35294117647058826,6,4.43674789082142,0.9439006043834649
0,17,0,1,10,0,0,0,0,0,2,0,0.0,5,3.175123135113461,0.9558073035958116
1,77,24,0,23,47,0,0,0,0,1,0,0.3116883116883117,7,4.658156880136878,0.9402447114117528
0,84,9,1,27,50,0,0,7,0,3,0,0.10714285714285714,16,4.538284246065724,0.9341914368577203
0,33,0,1,25,1,0,0,0,0,2,0,0.0,6,3.9225895736416696,0.940685880989444
0,122,6,1,33,51,0,1,2,0,3,0,0.04918032786885246,16,4.64974657691758,0.9065100446898324
1,60,0,0,17,35,0,1,1,0,1,0,0.0,11,4.329040021224233,0.9322080280514106
1,38,1,1,21,10,0,0,0,0,3,1,0.02631578947368421,7,4.106241250673739,0.9500947633837845
0,26,0,1,19,0,0,0,0,0,2,0,0.0,5,3.921029621737614,0.9592820226197302
1,34,2,1,20,7,0,0,0,0,2,1,0.058823529411764705,6,4.256149238118269,0.9689985555337332
1,43,2,2,19,17,0,0,1,0,3,0,0.046511627906976744,11,3.9369833589507546,0.9268009744731347
1,203,12,1,14,4,0,1,0,0,4,1,0.059113300492610835,34,5.478942675908046,0.9313743210209585
0,30,0,1,22,0,0,1,0,0,2,0,0.0,5,3.6980685120588386,0.9245171280147096
0,69,0,2,25,37,0,0,0,0,4,0,0.0,12,4.297395660970515,0.9253937859731577
0,44,1,1,22,15,0,0,3,0,2,0,0.022727272727272728,9,4.049452072789394,0.953277112185632
0,64,0,1,29,28,0,0,4,0,3,0,0.0,11,4.224642047769036,0.9339193513448565
0,32,0,1,24,1,0,0,0,0,2,0,0.0,6,4.093139062229566,0.963561418898003
1,32,0,0,9,16,0,0,0,0,2,0,0.0,7,3.9292292966721747,0.9612880775376635
1,68,0,2,31,30,0,0,1,0,4,0,0.0,11,4.146091246127622,0.9297353565866707
1,49,4,0,17,25,0,0,0,0,2,0,0.08163265306122448,8,4.280340905640633,0.9462324042913332
1,25,3,0,16,1,0,1,1,0,1,0,0.12,7,4.133660689688185,0.973100571185884
1,552,94,2,22,9,0,0,16,0,3,0,0.17028985507246377,27,5.919773349671812,0.9691003762951437
1,29,1,1,20,1,0,1,0,0,2,0,0.034482758620689655,6,4.1852301329094015,0.9683710698149587
0,29,0,1,21,1,0,0,0,0,2,0,0.0,6,3.7848977027564086,0.9462244256891021
0,82,11,0,11,63,0,1,7,0,1,0,0.13414634146341464,16,4.544610354068112,0.9261690811153129
0,41,0,1,16,6,0,1,0,0,2,0,0.0,9,4.324270834457101,0.955943762120233
1,91,0,1,19,31,0,1,0,1,5,0,0.0,15,4.5353755548315755,0.9434243213501661
0,23,0,1,14,1,0,1,0,0,2,0,0.0,6,3.588354347173234,0.9697102562113445
0,28,0,1,12,8,0,1,0,0,2,0,0.0,7,3.994680368408909,0.9579741522994325
0,26,0,1,14,5,0,0,0,0,2,0,0.0,7,3.9790978911348036,0.9542372799890875
1,32,3,1,20,4,0,1,0,0,2,0,0.09375,7,3.9917292966721747,0.9572664485072268
0,49,0,1,12,30,0,0,2,0,2,0,0.0,9,4.425635099084792,0.9652500098722063
1,37,8,1,25,4,0,1,0,0,2,0,0.21621621621621623,6,4.3374354600481295,0.9726431148581112
1,129,41,3,73,48,0,1,1,0,5,0,0.3178294573643411,13,4.823303881557057,0.9480764837137641
0,54,0,0,17,30,0,0,3,0,1,1,0.0,9,4.180154864392036,0.9240848041872937
1,49,4,1,19,23,0,0,0,0,3,0,0.08163265306122448,8,4.351968966953429,0.9491831102803828
0,27,0,1,18,1,0,1,0,0,2,0,0.0,6,3.615817594675933,0.9496928100209374
0,20,0,0,11,1,0,1,0,0,1,0,0.0,5,3.546439344671015,0.9583832232923284
0,15,0,0,6,1,0,1,0,0,1,0,0.0,5,3.32323142879762,0.9606293157795303
0,30,0,1,21,1,0,1,0,0,2,0,0.0,6,3.856564762130954,0.9641411905327385
0,113,0,1,15,91,0,0,0,0,3,0,0.0,19,4.441595823332192,0.9142884313024272
1,21,5,0,8,6,0,0,0,0,1,0,0.23809523809523808,6,3.4992275417233563,0.9456247927965667
0,23,0,1,15,1,0,0,0,0,2,0,0.0,6,3.6753108689123644,0.9653186908369763
0,23,1,1,16,0,0,0,0,0,2,0,0.043478260869565216,5,3.849223912390625,0.9623059780976563
0,83,6,0,11,64,0,1,11,0,1,0,0.07228915662650602,18,4.347225079617512,0.9248549795968306
1,30,2,1,22,0,0,1,0,0,2,0,0.06666666666666667,5,3.948394345536403,0.946874186986748
0,46,0,1,16,22,0,1,0,0,2,0,0.0,9,4.297336478740345,0.9499895260605961
1,40,10,2,13,10,1,0,0,1,4,0,0.25,12,4.571928094887363,0.9615218220845689
0,48,0,1,18,22,0,1,0,0,2,0,0.0,7,4.2644608760283615,0.9562790150668317
0,75,0,2,14,54,0,0,0,0,4,0,0.0,11,4.380252571143406,0.9553518857470368
0,31,0,1,22,1,0,1,2,0,2,0,0.0,8,4.106949132758152,0.966812432594654
1,78,9,3,69,1,0,1,2,0,4,0,0.11538461538461539,10,4.746770571832187,0.9673683322143695
1,50,0,1,25,18,0,0,2,0,2,0,0.0,11,4.486370130156178,0.9544575399704152
1,80,25,1,27,45,0,1,0,0,3,0,0.3125,8,4.623010557409425,0.9516320796738778
0,32,0,2,23,1,0,1,0,0,3,0,0.0,7,3.917837797403416,0.9395463458091685
0,33,0,1,24,1,0,1,0,0,2,0,0.0,6,3.7266988631353013,0.9316747157838253
0,43,1,1,24,12,0,0,0,0,3,0,0.023255813953488372,7,4.0765182426716855,0.9596487298266192
0,37,0,1,28,1,0,1,0,0,2,0,0.0,6,4.1548709329626305,0.961346612378315
0,31,0,1,24,0,0,0,0,0,2,0,0.0,5,4.091135423220312,0.9630897444160552
0,24,0,1,15,1,0,1,0,0,2,0,0.0,6,3.8239348962840563,0.9559837240710141
0,25,0,1,16,1,0,1,0,0,2,0,0.0,6,3.723074189428569,0.9529507157465412
1,126,0,1,38,26,0,1,1,0,2,0,0.0,11,4.972570600190436,0.9343550892706451
1,26,0,1,18,1,0,0,0,0,2,0,0.0,6,3.686419411348773,0.9435686311493946
0,68,0,1,13,48,0,0,6,0,2,1,0.0,12,4.176356268041496,0.9508320701920858
1,19,0,0,4,7,0,1,0,0,1,0,0.0,5,3.7474130395316396,0.9591804397450654
0,35,0,1,20,7,0,1,1,0,2,0,0.0,8,4.054721860532484,0.9381742989498204
0,23,0,0,16,0,0,0,0,0,1,0,0.0,4,3.7622673906514943,0.9629825301175349
1,37,8,1,25,5,0,0,0,0,2,0,0.21621621621621623,7,4.432294243948858,0.9667023979480126
1,39,1,1,20,12,0,0,0,0,3,0,0.02564102564102564,7,4.175550615909831,0.9661314404673486
0,28,1,1,15,6,0,0,0,0,2,0,0.03571428571428571,6,3.8423709931771093,0.9605927482942773
0,56,3,1,17,32,0,0,0,0,3,0,0.05357142857142857,9,4.456484556133595,0.9480995020389337
0,28,0,1,19,1,0,1,0,0,2,0,0.0,6,3.940759832540089,0.9450433355940555
1,74,12,1,28,38,0,1,1,0,3,1,0.16216216216216217,12,4.744888548805369,0.9326630379160123
1,66,0,0,23,36,0,0,0,0,1,0,0.0,9,4.0229380156120715,0.9308202097047884
0,40,0,1,25,8,0,0,0,0,2,0,0.0,6,3.9964393446710145,0.9583959767354828
1,71,4,1,24,40,0,0,1,0,2,0,0.056338028169014086,12,4.2584700077089925,0.9170116027894423
0,77,4,1,14,10,0,1,1,0,4,0,0.05194805194805195,15,4.5989990027090375,0.9566589272631887
1,30,0,1,23,0,0,0,0,0,2,0,0.0,5,3.8150610122030697,0.9537652530507674
0,24,0,1,16,1,0,0,0,0,2,0,0.0,6,3.4864405016961446,0.9421692466990248
1,57,1,0,16,34,0,0,0,0,2,0,0.017543859649122806,10,4.348167374110518,0.9363268793044708
1,38,0,1,29,1,0,1,1,0,2,0,0.0,7,4.050301855434981,0.9713128782973421
0,84,4,1,13,64,0,0,0,0,3,0,0.047619047619047616,15,4.934250019028106,0.9335618775462404
1,243,85,3,60,10,0,0,5,0,5,3,0.3497942386831276,23,4.719288874603137,0.9128350746454821
0,43,6,1,14,22,0,0,0,0,3,0,0.13953488372093023,9,4.277797824812466,0.9456702188160657
0,31,0,1,23,1,0,0,0,0,2,0,0.0,6,4.0667842134731025,0.9752655532333232
1,49,0,1,17,25,0,0,1,0,3,0,0.0,11,4.239524579110022,0.9372093541093943
1,42,1,1,17,18,0,0,1,0,2,0,0.023809523809523808,9,4.39531020894716,0.9464785362271045
1,79,25,1,22,33,0,0,0,0,2,0,0.31645569620253167,9,4.949429881598737,0.9573504219534982
0,25,0,1,17,1,0,0,0,0,2,0,0.0,6,3.753269689515107,0.9606794963068362
1,123,15,4,46,19,0,1,0,0,5,3,0.12195121951219512,18,4.766540747294447,0.9369190293924545
1,38,8,1,25,5,0,1,0,0,2,0,0.21052631578947367,7,4.43858836864981,0.9680751735595825
1,51,10,2,43,1,0,0,2,0,3,0,0.19607843137254902,9,4.470774116184353,0.9627288041409466
1,73,0,0,15,22,0,0,1,1,3,0,0.0,13,4.419515662753737,0.9402345158681339
0,41,3,1,22,12,0,0,0,0,2,0,0.07317073170731707,8,4.208297968550675,0.9436848299148574
1,56,0,0,23,26,0,0,5,0,1,0,0.0,13,4.211671949980976,0.9310521201863016
0,53,0,1,18,28,0,0,2,0,3,0,0.0,9,4.255971992896315,0.9543754354499655
1,19,0,0,12,0,0,0,1,0,1,0,0.0,5,3.681880802803401,0.9670442809186822
1,106,18,3,45,54,0,0,3,0,4,0,0.16981132075471697,14,4.78810913474292,0.9261467300603253
1,34,9,2,12,15,1,0,1,0,4,1,0.2647058823529412,9,4.1973257087065035,0.9556061879633241
1,125,18,3,50,19,0,1,1,0,4,3,0.144,18,4.687784648170441,0.9293057872263624
1,52,0,1,19,1,0,1,0,1,4,0,0.0,11,4.128351141951583,0.9399027311964668
1,72,13,1,14,34,0,0,0,0,2,0,0.18055555555555555,9,4.886541279304703,0.9526753082568562
0,34,0,1,25,1,0,1,0,0,2,0,0.0,6,4.02085512047121,0.9465451347148108
1,74,0,1,30,36,0,1,1,0,2,0,0.0,11,4.411147116210503,0.9384541406170832
1,128,24,3,50,20,0,1,1,0,4,3,0.1875,19,4.751408352803367,0.9339445812316969
1,35,0,1,28,0,0,0,0,0,2,0,0.0,5,4.0220005168831525,0.9645258644920485
1,58,0,1,22,29,0,0,0,0,4,1,0.0,10,4.300417263616583,0.9506705789357784
1,99,12,0,11,81,0,0,0,0,1,0,0.12121212121212122,7,5.492957696200646,0.9589793957115156
1,68,0,1,48,13,0,0,3,0,3,1,0.0,10,4.242728511894104,0.9514056666240768
0,77,3,1,22,48,0,0,4,0,2,0,0.03896103896103896,12,4.129661788586731,0.9402011264418446
0,77,1,1,16,54,0,0,0,0,3,0,0.012987012987012988,16,4.571392547915886,0.94100667592172
1,105,0,1,32,37,0,0,1,1,3,0,0.0,15,4.502940729281091,0.9269160858795914
1,119,26,3,42,20,0,0,0,0,4,3,0.2184873949579832,18,4.807123201493533,0.9448959828298407
0,47,0,1,19,21,0,0,0,0,2,0,0.0,7,4.06014563981535,0.9394292433088629
1,40,0,0,10,23,0,0,0,0,2,0,0.0,8,4.106198332810094,0.9500848331251817
1,54,26,1,13,34,0,0,0,0,2,0,0.48148148148148145,7,4.5228629648860466,0.9512029386243416
0,25,0,1,16,1,0,1,1,0,2,0,0.0,7,3.913269689515107,0.9573835509946931
1,178,34,3,26,1,0,1,8,0,4,0,0.19101123595505617,25,5.255168228567572,0.9311307821926152
1,35,0,1,18,10,0,0,0,0,2,0,0.0,7,3.957295873840569,0.9681545808573143
1,43,0,1,35,1,0,0,0,0,2,0,0.0,6,4.1581409171909165,0.9466849767338321
0,59,0,1,18,34,0,0,2,0,2,0,0.0,10,4.332505559422837,0.9577641693669404
1,59,17,0,15,37,0,0,0,0,1,0,0.288135593220339,7,4.4597898815300745,0.9277013979282462
1,17,2,0,9,1,0,0,0,0,1,0,0.11764705882352941,5,3.337175341123077,0.9646600103740804
0,40,0,1,33,0,0,0,0,0,2,0,0.0,5,4.092896608419108,0.9470071039036516
1,30,3,1,23,0,0,0,0,0,2,0,0.1,5,3.9898980954642873,0.9568273036287808
0,24,0,1,15,1,0,1,0,0,2,0,0.0,6,3.9387218755408675,0.9636104421039893
0,60,0,1,20,33,0,0,2,0,2,0,0.0,10,4.156728414096944,0.9321206758109561
1,68,4,1,22,38,0,1,2,0,3,0,0.058823529411764705,12,4.303636003806989,0.9513821288651646
0,51,1,1,15,29,0,0,2,0,3,0,0.0196078431372549,9,4.375582881433896,0.954333406379152
1,52,11,3,44,1,0,0,0,0,4,0,0.21153846153846154,8,4.342186055004734,0.947049415196256
1,33,9,2,25,1,0,0,0,0,3,0,0.2727272727272727,7,4.202744497818535,0.9568398850280966
0,52,0,1,16,28,0,1,0,0,2,0,0.0,9,4.11061213231307,0.9511060901674258
0,69,0,1,16,46,0,0,0,0,2,0,0.0,13,4.573547601731285,0.9414502869234016
0,39,0,1,25,7,0,0,0,0,2,0,0.0,6,4.201692923824033,0.9566004729152451
0,41,0,2,24,10,0,0,0,0,3,0,0.0,7,4.006720834246032,0.9432177977533287
0,34,0,1,25,1,0,1,0,0,2,0,0.0,6,3.8924866505712017,0.9522989692502024
0,68,0,1,16,44,0,1,0,0,2,0,0.0,11,4.449461694408368,0.9357659234595703
1,40,0,1,10,23,0,0,1,0,2,0,0.0,9,4.184183719779189,0.9681289526146633
1,33,1,0,26,0,0,0,3,0,1,0,0.030303030303030304,7,3.8471282101364253,0.941202002208197
0,48,0,1,18,23,0,0,1,0,2,0,0.0,8,4.272055208874201,0.957981997306564
1,210,68,0,18,26,0,1,0,0,2,2,0.3238095238095238,16,4.536586734384575,0.9157058885359978
1,66,3,1,19,39,0,1,1,0,3,0,0.045454545454545456,11,4.468435506201716,0.9397563042592664
0,61,1,1,15,39,0,0,0,0,3,0,0.01639344262295082,11,4.328301174253796,0.944021063110769
0,58,19,1,17,34,0,0,3,0,3,0,0.3275862068965517,12,4.504472487127264,0.9473352387575382
0,31,0,1,23,1,0,0,0,0,2,0,0.0,6,3.8330709070912787,0.9377628753974818
0,51,0,1,23,21,0,0,1,0,2,0,0.0,11,4.00341719532907,0.9114589884982274
1,210,80,0,18,26,0,1,0,0,2,2,0.38095238095238093,16,4.731387229191194,0.9379495569217998
1,77,3,1,16,41,0,1,0,0,2,0,0.03896103896103896,11,5.226020755144025,0.9515951471164967
0,45,0,1,19,19,0,0,0,0,3,0,0.0,8,4.152638373963221,0.9608300468662578
0,117,5,1,37,72,0,1,8,0,2,0,0.042735042735042736,16,4.514673832510917,0.9029347665021834
0,25,0,1,16,1,0,1,0,0,2,0,0.0,6,3.943465189601646,0.9647708964603958
1,61,13,1,11,43,0,0,0,0,3,0,0.21311475409836064,9,4.584196919736365,0.9641020776307664
1,49,0,1,14,8,0,0,1,1,4,0,0.0,13,4.10621704899493,0.9207938141340304
0,69,7,1,12,50,0,0,3,0,3,0,0.10144927536231885,12,4.633906979070133,0.9538750735578877
1,82,6,1,16,46,0,1,0,0,2,0,0.07317073170731707,12,5.043544614839374,0.941389763550957
1,54,1,0,23,24,0,0,1,0,2,0,0.018518518518518517,9,4.1900079935705445,0.9539401619384268
1,64,11,1,19,38,0,0,0,0,2,0,0.171875,13,4.5004036179525455,0.9361496479703064
0,34,0,1,25,1,0,1,0,0,2,0,0.0,6,3.9542473996920804,0.9482778223407777
1,63,1,0,18,38,0,0,0,1,2,0,0.015873015873015872,12,4.078870060698685,0.9286373611218254
0,28,2,1,15,6,0,0,0,0,2,0,0.07142857142857142,6,4.280394654123195,0.9745185154253359
0,61,0,1,22,32,0,0,3,0,3,0,0.0,10,4.477537289790849,0.9416704996182507
1,35,3,1,16,12,0,0,0,0,2,0,0.08571428571428572,7,4.229003731107053,0.9483279692938406
0,23,0,1,14,1,0,1,0,0,2,0,0.0,6,3.501397825434103,0.9462112862611427
0,26,0,1,19,0,0,0,0,0,2,0,0.0,5,3.950063756436209,0.9663852394136749
1,65,3,3,31,27,0,0,0,1,5,0,0.046153846153846156,11,4.543306805529722,0.9555024810707978
0,28,0,1,19,1,0,1,0,0,2,0,0.0,6,3.8693312611115176,0.9673328152778794
1,37,0,1,17,13,0,0,1,0,2,0,0.0,9,3.8278475418785787,0.9364849762665133
1,30,0,1,23,0,0,0,0,0,2,0,0.0,5,3.8029100796497266,0.9507275199124317
