url_length,digits_len,num_subdomains,domain_length,path_length,uses_https,count_hyphens,count_at,count_dots,suspicious_words,special_char_count,shannon_entropy,status
31,4,1,18,1,1,0,0,2,0,10,4.324848729602135,0
34,0,2,16,11,0,0,0,4,0,8,3.998652546878166,1
40,0,1,16,16,1,0,0,2,0,7,4.453055907333275,0
33,0,1,25,1,0,0,0,2,0,6,3.998050937146914,1
20,9,2,12,1,0,0,0,3,0,7,3.4464393446710155,1
54,4,1,18,29,0,3,0,2,0,10,4.291265975503147,0
41,4,0,16,6,0,0,0,1,0,8,4.558652309443365,1
39,0,1,14,17,1,2,0,2,0,8,4.214262795507958,0
39,0,0,20,12,0,0,0,1,0,6,4.057855988582063,1
55,2,1,20,28,0,0,0,3,0,9,4.490564832439369,0
294,54,1,34,66,1,1,0,3,0,32,5.454263977184147,1
33,0,1,24,1,1,0,0,2,0,6,3.960320255394292,0
44,0,1,25,12,0,0,0,3,0,7,4.257298596146817,0
38,0,1,22,8,1,0,0,2,0,7,3.9483465138316336,1
39,0,1,31,1,0,2,0,2,0,8,4.143624654426843,1
24,0,1,16,1,0,0,0,2,0,6,3.5220552088742005,0
39,0,1,16,15,1,0,0,2,0,7,4.115924257979253,0
30,0,1,21,1,1,0,0,2,0,6,4.0062389286533895,0
51,2,1,18,6,1,0,0,3,0,10,4.344021303503763,0
29,0,2,20,1,1,0,0,3,0,7,3.676440908696869,0
69,0,0,20,42,0,1,0,2,3,10,4.296454623778188,1
44,0,0,13,23,1,2,0,1,0,7,4.0360409258397825,0
78,9,3,69,1,1,2,0,4,0,10,4.727414482033123,1
41,0,1,16,17,1,0,0,2,0,8,4.161953223919209,0
25,0,1,14,4,0,0,0,2,0,7,3.6234651896016463,1
279,65,1,16,33,1,8,0,3,0,28,5.815089804525709,1
99,8,1,15,76,1,2,0,2,0,14,5.234860534743135,1
33,0,2,14,12,0,0,0,3,0,10,3.861983513035609,1
21,0,1,12,1,1,0,0,2,0,6,3.427333493898265,0
60,0,1,15,38,0,0,0,2,0,13,4.240002787802771,0
53,3,1,21,25,0,0,0,2,0,9,4.284458313732673,1
41,0,1,21,12,1,1,0,3,0,8,4.338663284842051,0
81,4,2,24,20,0,0,0,4,0,13,4.515795177172513,0
31,4,1,12,12,0,0,0,2,0,7,3.889049535914169,0
441,212,1,31,47,1,3,0,3,1,16,4.597832102629823,1
75,18,1,27,41,0,0,0,3,0,8,4.6553084442512835,1
45,0,3,37,1,0,0,0,4,0,8,3.8398820646044,1
61,0,1,21,33,0,0,0,3,0,11,4.190491797916637,0
69,5,1,15,47,0,4,0,2,0,14,4.428954668199462,0
53,0,1,23,22,1,1,0,2,0,8,4.185493926981039,0
26,0,1,18,1,0,1,0,2,0,7,3.921029621737614,0
56,0,1,30,19,0,2,0,2,0,9,4.246924958035209,1
42,0,1,19,16,0,0,0,2,0,7,3.9370932447129574,0
58,0,1,26,25,0,2,0,2,0,9,4.210586598202835,0
22,0,1,14,1,0,0,0,2,0,6,3.7544418457133446,1
47,0,1,22,17,1,0,0,3,0,8,4.0679015542111,1
93,0,1,21,65,0,0,0,3,0,13,4.324316211494255,0
108,1,6,48,22,0,2,0,8,3,22,4.667551572927928,1
82,5,1,16,46,1,1,0,2,0,12,5.168723425894133,1
57,4,2,18,31,1,2,0,3,0,10,4.247266498241867,0
36,0,1,27,1,1,0,0,2,0,6,3.874669710245348,0
33,0,1,25,1,0,0,0,2,0,6,4.150158513166728,0
50,4,1,15,27,1,0,0,3,0,10,4.218171939471839,0
30,0,1,22,1,0,0,0,2,0,6,3.989898095464288,0
148,33,1,16,74,1,1,0,2,1,24,5.465823655119522,1
43,4,1,24,12,0,0,0,3,0,7,4.547789463752856,1
73,19,0,18,48,0,1,0,1,1,8,4.679167970183645,1
41,1,2,22,11,1,1,0,3,0,10,4.238666566058884,1
94,7,1,20,67,0,10,0,4,0,18,4.551810109329245,0
37,0,2,30,0,0,0,0,3,1,6,4.134468568039293,1
131,23,4,54,20,0,1,0,5,3,20,4.841058877717118,1
21,1,0,6,8,0,0,0,1,0,6,3.6304126608739984,0
123,15,4,46,19,1,0,0,5,3,18,4.77331056503388,1
115,24,3,42,19,0,0,0,4,3,16,4.769707762682567,1
17,0,0,10,0,0,0,0,1,0,4,3.3815804883091634,0
30,0,1,21,1,1,0,0,2,0,6,3.789898095464288,0
84,1,1,17,60,0,8,0,2,0,16,4.357401315553894,0
50,0,1,16,26,1,0,0,2,0,9,4.276565630242718,0
39,0,1,22,10,0,0,0,3,1,7,4.143624654426843,1
437,189,1,23,20,0,2,0,7,0,33,5.013629551469677,1
28,0,1,19,1,1,1,0,2,0,7,3.91379956460568,0
51,0,1,25,19,0,0,0,3,0,8,4.243134106881671,1
41,0,1,17,16,1,0,0,2,0,7,4.064392248309453,0
53,3,3,40,6,0,2,0,4,1,10,4.371012021338791,1
75,0,1,16,51,1,7,0,2,0,15,4.128821479733295,0
38,0,1,30,1,0,0,0,2,0,6,4.135699552746469,0
36,2,1,27,1,1,0,0,2,0,6,4.027719015921097,1
86,0,2,17,61,1,5,0,4,0,19,4.2372868544012565,1
21,0,0,11,2,1,0,0,1,0,5,3.6537567082870006,1
32,0,1,15,9,1,0,0,2,0,6,4.202819531114783,0
37,6,1,17,12,1,0,0,2,0,7,4.334736393288403,0
96,19,0,14,75,0,1,0,2,1,12,4.817016933920204,1
78,0,1,37,34,0,0,0,3,1,10,4.254712361478291,1
37,0,1,19,11,0,0,0,3,0,7,3.787042812031905,0
24,0,1,15,1,1,0,0,2,0,6,3.740601562950723,0
80,26,1,27,45,1,0,0,3,0,8,4.647810402021881,1
49,1,2,18,24,0,0,0,4,0,10,4.132481466909276,0
103,5,1,31,65,0,1,0,2,1,14,4.53486329167207,1
27,0,1,15,4,1,0,0,2,0,7,3.986187965046304,0
51,0,0,21,23,0,3,0,1,0,10,4.153132333042789,0
77,21,0,23,47,0,0,0,1,0,7,4.658156880136878,1
36,0,0,19,10,0,0,0,2,1,6,4.155221528859511,1
36,0,0,15,14,0,0,0,1,0,7,3.9064821276822,1
106,1,1,25,74,0,7,0,3,0,17,4.3424005262727645,0
32,0,1,23,1,1,0,0,2,0,6,3.9056390622295662,0
51,3,1,15,28,1,3,0,2,0,11,4.233521852064553,0
34,0,1,26,1,0,0,0,2,0,6,3.8702840769781583,0
132,6,1,16,24,1,0,0,3,0,11,5.317217817538692,1
36,0,1,15,14,0,0,0,3,0,7,3.9749375012019263,1
40,0,1,23,10,0,1,0,3,0,9,4.208694969562842,1
54,13,1,18,29,0,1,0,2,0,9,4.587858798299508,1
57,0,1,15,34,1,1,0,3,0,11,4.156593961153605,1
32,0,1,24,1,0,0,0,2,0,6,3.976409765557392,0
35,0,1,26,1,1,1,0,2,0,7,4.028445159431229,1
19,0,0,10,1,1,0,0,1,0,5,3.43162356584743,0
35,0,0,12,16,0,0,0,2,0,7,3.861725074756386,1
27,0,0,11,9,0,0,0,1,0,5,4.004344446367528,0
29,0,1,20,1,1,0,0,2,0,6,3.926272374139508,1
87,6,2,33,46,1,4,0,4,0,14,4.472378088566368,0
135,5,0,13,91,0,2,0,1,1,23,4.657752196066171,1
26,0,1,17,1,1,0,0,2,0,6,3.767183467891461,0
78,11,1,25,46,0,0,0,3,0,11,4.596856104724884,1
58,0,1,20,31,0,2,0,2,0,9,4.054029435074285,0
153,70,1,25,13,1,0,0,2,0,29,4.910773501893624,1
35,0,1,18,10,0,0,0,2,0,7,4.079143374026009,1
65,0,1,25,33,0,1,0,2,1,10,4.346831421942539,1
71,0,2,27,36,1,2,0,3,0,11,4.211396289324659,0
55,0,1,28,19,1,1,0,2,0,9,4.267570968684998,0
21,0,1,12,1,1,0,0,2,0,6,3.653756708287001,0
328,39,4,40,112,0,0,0,6,0,31,5.772436423437104,1
32,0,1,10,15,0,1,0,2,0,9,3.3255059710789405,1
60,0,1,15,38,0,0,0,2,0,12,4.188664196778504,0
30,0,0,18,5,0,1,0,1,0,6,4.148394345536404,1
147,2,0,23,116,1,5,1,7,2,21,4.521043357335859,1
59,0,1,29,23,0,0,0,3,0,11,4.266401584339953,1
36,0,0,23,6,0,0,0,2,0,6,4.0996659733039555,1
75,1,2,23,44,1,2,0,5,0,14,4.322366699272793,1
60,2,1,17,35,1,2,0,2,0,12,4.414794138353011,0
69,0,1,21,41,0,0,0,3,0,11,4.139099595735694,0
31,3,1,23,0,1,0,0,2,0,5,3.9621031651557943,1
20,1,1,11,1,1,1,0,2,0,7,3.646439344671015,0
36,0,1,27,1,1,0,0,2,0,6,3.967585764910526,0
55,0,1,18,30,0,0,0,3,0,10,4.199655741530278,1
46,0,2,17,22,0,0,0,3,0,9,4.14347622876649,0
42,0,1,18,17,0,0,0,2,0,8,3.9284140071748546,1
39,4,1,31,1,0,1,0,2,0,7,3.9552918860179607,1
61,6,1,16,37,1,4,0,2,0,10,4.477799788659758,0
99,8,1,23,4,1,0,0,3,0,11,5.0339205410604135,1
28,0,1,19,1,1,0,0,2,0,6,3.780394654123195,0
72,8,3,45,1,1,4,1,5,0,15,4.537660508766316,1
65,1,1,25,33,0,2,0,3,0,10,4.329855990438534,0
38,0,1,29,1,1,2,0,2,0,8,4.155565013329717,0
47,0,0,17,22,1,2,0,1,0,8,3.886917779175428,0
25,0,1,16,1,1,0,0,2,0,6,3.863465189601646,0
52,2,0,18,27,0,0,0,2,0,10,4.187535209236147,1
36,0,1,28,1,0,0,0,2,0,6,4.18354236243323,0
53,0,1,22,23,1,2,0,3,0,10,4.467656539101477,0
52,1,1,13,31,1,0,0,3,0,8,4.195846815111717,1
45,1,1,32,6,0,1,0,2,0,8,4.2415272628521095,1
136,25,0,13,23,0,0,1,5,0,16,4.773569921882376,1
24,0,1,15,1,1,1,0,2,0,7,3.6572682296173897,0
27,0,1,15,4,1,0,0,2,0,7,3.4541684103574037,0
77,25,0,23,47,0,0,0,1,0,7,4.6615940555458435,1
30,1,1,23,0,0,0,0,2,0,5,3.923231428797621,1
54,2,1,16,31,0,0,0,3,0,10,4.291265975503148,0
34,0,1,25,1,1,0,0,2,0,6,4.219528282299548,0
79,0,1,26,46,0,1,0,2,0,12,4.285765836752268,1
81,18,1,27,47,0,0,0,2,0,8,4.745904368800619,1
98,3,0,22,12,0,1,0,4,1,18,4.680210865710701,1
65,0,1,16,41,1,0,0,2,0,13,4.503459259902292,0
66,1,1,27,17,1,0,0,2,1,10,4.5800728630843,0
75,0,1,13,54,1,8,0,2,0,14,4.315756426892802,0
32,0,1,19,1,1,0,0,2,0,10,4.163909765557392,0
117,26,3,42,20,0,0,0,4,3,18,4.7257595683330855,1
112,4,1,16,89,0,2,0,3,0,20,4.4543260221744925,0
55,3,1,38,10,0,0,0,3,1,7,4.330624260037006,1
47,0,0,13,27,0,0,0,2,0,9,3.9611026178567625,1
39,0,1,31,1,0,0,0,2,0,6,3.884653744936846,1
92,11,1,23,61,1,1,0,3,0,15,4.870158326291202,1
101,4,1,24,70,0,7,0,2,0,17,4.483314573409473,0
44,0,1,18,19,0,0,0,2,0,7,4.024899448665394,0
45,1,2,22,15,1,0,0,3,0,9,4.075217408288466,1
70,6,1,17,46,0,1,0,3,0,11,4.421213196192992,0
28,0,1,19,1,1,0,0,2,0,6,4.056656707462823,0
68,0,0,12,49,0,0,0,1,2,11,4.089969459498448,1
33,0,1,13,1,1,0,0,2,0,9,4.028946391954607,0
65,3,3,40,18,0,3,0,5,1,13,4.28553930549644,1
34,3,0,13,8,0,0,0,2,0,8,4.124083797069061,0
35,0,2,26,1,1,0,0,3,0,7,4.0360069453309535,0
26,1,0,16,3,0,0,0,1,0,5,3.9500637564362098,1
124,19,4,46,20,1,0,0,5,3,19,4.961924086574764,1
50,0,1,22,21,0,1,0,2,0,8,4.081076880026371,0
30,0,1,21,1,1,1,0,2,0,7,4.12323142879762,0
39,0,1,22,10,0,1,0,2,0,8,3.996564718695828,1
22,0,1,13,1,1,0,0,2,0,6,3.629219686524096,0
32,0,1,23,1,1,0,0,2,0,6,3.816428031846024,0
50,0,1,28,15,0,0,0,2,0,7,4.235783629896564,0
59,4,1,21,30,1,0,0,2,0,9,4.327581931364308,0
42,2,1,14,1,1,0,0,2,0,8,4.365664673284385,1
64,19,0,16,41,0,0,0,1,0,6,4.525554250365621,1
38,8,1,25,5,1,0,0,2,0,7,4.280693631807705,1
70,21,1,29,34,0,0,0,2,0,7,4.561445788918473,1
58,4,1,18,33,0,3,0,2,0,10,4.484726848718184,0
35,0,1,17,10,1,0,0,2,0,7,3.9404361462467703,0
40,0,0,29,4,0,0,0,1,0,6,4.012814895472355,1
56,3,2,22,27,0,0,0,5,1,12,4.352745780871872,1
27,0,1,18,1,1,0,0,2,0,6,3.8100810205217313,0
38,5,1,29,1,1,1,0,2,0,7,4.293594289588575,1
43,0,1,18,18,0,0,0,2,0,7,4.06279520858371,0
31,0,2,22,1,1,0,0,3,0,7,3.977916874693636,0
73,0,1,18,47,1,7,0,2,0,14,4.256243184348911,0
87,0,1,17,63,0,5,0,3,0,15,4.502149243345481,0
34,0,1,25,1,1,0,0,2,0,6,4.02085512047121,0
65,5,4,57,1,0,0,0,5,1,9,4.346831421942539,1
41,0,1,26,8,0,0,0,2,0,7,3.875725480175073,1
243,48,1,37,129,1,16,0,2,0,30,5.424165759302906,1
259,62,0,27,31,1,0,1,15,0,40,5.057611093929207,1
65,0,2,18,40,0,4,0,3,0,16,4.211497091448232,1
87,6,1,23,56,1,7,0,2,0,15,4.484546479669375,0
48,1,1,25,16,0,1,0,3,0,8,4.2665414066556515,0
53,2,0,17,28,1,1,0,2,0,11,4.340641446349417,1
65,8,1,24,33,1,2,0,2,0,12,4.535518537427005,0
39,0,1,25,7,0,0,0,2,0,6,4.201692923824033,0
57,0,1,16,33,1,0,0,2,0,8,4.1316990157309155,1
45,1,1,18,19,1,2,0,2,0,9,3.8112830317643343,0
65,0,1,32,25,1,2,0,2,0,10,3.990750698439051,0
38,3,1,29,1,1,0,0,2,0,6,4.063202513215852,1
35,0,1,28,0,0,1,0,2,0,6,4.125871146123143,0
29,2,1,20,1,1,0,0,2,0,6,4.142295219190902,1
34,6,2,21,6,0,0,0,3,1,7,4.175123135113461,1
36,0,1,29,0,0,0,0,2,0,5,4.127986806877675,1
50,0,1,25,18,0,2,0,2,0,11,4.486370130156178,1
35,0,3,27,1,0,0,0,4,0,8,3.578864088188097,1
46,4,2,24,15,0,0,0,3,1,9,4.300417118959395,0
52,0,1,17,28,0,1,0,3,0,9,4.17301814188685,0
47,0,0,14,26,0,1,0,2,0,9,4.074082278795213,0
38,0,0,16,15,0,0,0,2,0,7,3.905307776373746,1
99,6,1,15,76,1,1,0,2,0,12,5.268881398927486,1
89,10,1,15,67,0,7,0,2,0,17,4.376824163604892,0
29,0,2,21,0,1,0,0,3,0,6,4.0472990984266435,0
69,2,1,13,48,1,10,0,2,0,16,4.221379537813465,0
32,1,1,17,7,1,0,0,2,0,7,4.015319531114783,0
63,0,0,12,44,0,0,0,2,0,9,4.310712963822281,0
72,0,2,38,27,0,1,0,4,1,12,4.196131474519331,1
39,0,1,30,1,1,0,0,2,0,6,3.9384964492986376,0
46,0,1,14,25,0,0,0,2,1,8,4.094244435147133,1
77,20,0,23,47,0,0,0,1,0,7,4.631883015379679,1
55,9,3,36,12,0,2,0,5,0,11,4.4971926138321,1
79,0,1,31,33,1,3,0,3,0,14,4.283564578635093,1
23,0,1,14,1,1,1,0,2,0,7,3.849223912390625,0
121,20,4,46,19,1,0,0,5,3,18,4.759461073096665,1
57,0,1,14,20,0,0,0,2,1,10,4.278445120583552,1
36,0,1,29,0,0,0,0,2,0,5,4.083274571476652,1
17,0,0,9,1,0,0,0,1,0,5,3.572469458770136,1
70,10,1,16,46,1,0,0,2,0,10,5.041583509981859,1
31,2,1,22,1,1,0,0,2,0,6,3.873235826376328,1
18,0,0,10,1,0,0,0,1,0,5,3.5724312513221195,0
64,0,1,16,41,0,0,0,2,0,11,4.389566369049407,0
27,1,1,18,1,1,1,0,2,0,7,3.90231157591703,1
62,2,2,55,0,0,0,0,3,2,6,4.345347827131159,1
35,0,1,11,16,1,0,0,2,0,7,4.0360069453309535,0
69,2,0,14,48,0,0,0,3,2,12,4.253259696367374,1
82,8,2,18,57,0,5,0,3,0,15,4.49240498801119,0
46,1,1,26,13,0,0,0,2,0,9,4.3523814564716385,0
31,0,1,22,1,1,0,0,2,0,6,3.80871969734407,0
88,0,1,21,60,0,1,0,3,0,14,4.3531994900198905,1
32,0,1,23,1,1,1,0,2,1,7,4.116729296672174,1
136,13,1,38,81,1,1,0,2,0,17,5.10586690856993,1
48,4,3,30,1,0,0,0,4,1,10,4.605388542207535,1
37,0,0,13,17,0,0,0,1,0,6,4.249729716863358,1
45,0,1,18,20,0,0,0,3,0,8,4.077436640957574,0
33,4,1,26,0,0,0,0,2,0,5,4.2107645737727895,0
49,6,1,27,15,0,2,0,3,2,10,4.4102292316937,1
126,0,1,38,26,1,1,0,2,0,11,4.981327767236151,1
79,0,0,13,59,0,0,0,7,2,11,4.140896490437298,1
28,0,1,19,1,1,0,0,2,0,6,3.7979026896829464,0
43,0,1,34,1,1,2,0,2,0,8,4.126862359796814,1
128,22,3,50,20,1,1,0,4,3,19,4.746118896491218,1
54,6,2,14,33,0,0,0,4,0,12,4.736006946447657,0
93,24,1,14,72,0,0,0,2,0,10,4.583176791291533,1
91,0,0,16,68,0,6,0,1,0,13,4.184287053016659,0
84,0,0,20,57,0,6,0,1,0,12,4.145610244817931,0
89,0,1,16,66,0,1,0,2,1,15,4.3445350405417695,1
68,0,2,31,30,0,1,0,4,0,11,4.146091246127622,1
105,16,0,21,77,0,0,0,1,0,8,5.10465516597054,1
117,2,1,13,18,0,1,0,7,2,30,4.465765568524608,1
32,1,1,13,11,1,0,0,2,0,8,3.9025182662886326,0
25,0,1,16,1,1,1,0,2,0,7,3.783465189601647,0
40,1,1,20,12,1,0,0,3,0,7,4.189822782008755,1
125,14,3,50,19,1,1,0,4,3,18,4.680946624392253,1
38,2,1,13,18,0,1,0,3,0,9,3.895714934884265,0
58,0,1,24,27,0,3,0,3,0,10,4.214152220539396,0
44,0,0,10,26,1,0,0,1,0,6,4.237285311573267,0
35,0,1,14,14,0,0,0,2,0,7,4.164299088064469,0
157,18,3,41,12,0,0,0,5,0,13,5.518409841892993,1
89,5,2,15,28,0,0,0,4,0,16,4.894328168222534,1
99,32,1,20,72,0,0,0,3,0,13,4.944668050367372,0
69,0,0,15,47,0,2,0,2,0,11,4.308103995335153,1
36,0,1,28,1,0,0,0,2,0,6,3.988554862192845,0
48,0,1,15,26,0,2,0,2,0,8,4.248734053066624,0
65,5,1,12,46,0,2,0,3,0,12,4.504394113022326,1
21,0,0,11,3,0,0,0,1,0,6,3.5351745656359026,1
23,0,1,15,1,0,1,0,2,0,7,3.675310868912365,0
28,1,0,11,10,0,0,0,2,0,6,3.7264741182543752,1
105,7,1,31,50,0,5,0,3,0,18,4.712218524052871,0
33,0,1,22,4,0,0,0,2,0,7,3.98319563424773,1
177,5,0,19,143,1,3,0,2,2,15,4.457898850324619,1
40,0,1,15,11,0,0,0,2,0,10,3.8470851333950873,0
59,0,0,15,36,1,2,0,1,0,8,4.12517551594301,0
53,1,0,12,15,1,0,1,2,0,14,4.765287435531991,1
40,10,3,31,1,1,0,0,4,0,8,4.046439344671015,1
74,4,1,13,53,1,1,0,3,0,13,4.542233651206049,0
73,9,1,16,14,0,0,0,5,0,16,4.607279525519326,1
95,0,0,22,66,0,1,0,1,2,13,4.424553309276572,1
15,0,0,8,0,0,0,0,1,0,4,3.506890595608518,0
556,198,1,25,54,1,24,0,5,1,68,5.110777178288812,0
42,0,1,16,19,0,0,0,3,0,8,3.9870900416203345,1
80,6,1,25,48,0,3,0,3,0,11,4.494702276078296,0
25,5,2,16,1,1,0,0,3,0,7,3.9132696895151073,0
56,10,1,20,29,0,1,0,2,0,9,4.588804369244615,1
126,25,3,50,20,1,1,0,4,3,19,4.74957757235352,1
77,0,1,23,47,0,4,0,3,0,12,4.3308417045801235,0
51,0,1,15,29,0,6,0,2,0,12,4.358823019232458,0
64,0,0,11,46,0,1,0,2,0,13,4.219449265965603,1
33,0,2,25,0,1,0,0,3,0,6,3.98319563424773,0
48,0,1,16,24,1,0,0,2,0,7,4.1373803454010725,1
52,0,1,20,24,1,1,2,3,1,12,4.304221277100173,1
31,0,1,22,1,1,0,0,2,0,6,3.8213119401041737,1
45,8,1,16,22,0,0,0,3,0,8,4.324534762707879,0
78,0,1,24,47,0,2,0,3,0,10,4.3600072256906595,0
94,7,1,20,4,1,0,0,3,0,12,5.148855176279573,1
33,4,1,25,1,0,0,0,2,0,6,4.18788919491935,1
60,3,2,21,32,0,1,0,4,0,12,4.690328621280336,0
83,2,1,17,58,1,7,0,2,0,14,4.260584120416876,0
43,1,0,8,28,0,1,0,2,0,9,4.1046619309041805,1
47,0,1,25,15,0,0,0,2,0,6,4.248544639225422,0
35,3,0,10,18,0,0,0,2,1,7,3.978864088188097,1
53,1,0,21,25,0,1,0,2,0,9,4.289451945930605,1
127,18,3,50,19,1,1,0,4,3,18,4.664162261511014,1
64,5,0,19,38,0,0,0,1,0,9,4.364918704467279,1
37,0,1,28,1,1,1,0,2,0,7,4.208924987016684,1
24,0,1,16,1,0,0,0,2,0,6,3.740601562950723,0
35,2,1,27,1,0,0,0,2,0,6,4.207435516759525,1
52,10,1,16,29,0,1,0,2,0,8,4.373637440070111,0
38,0,1,29,1,1,0,0,2,0,6,4.260828171224455,0
62,3,1,11,44,0,1,0,3,0,13,4.734055334713575,0
77,23,0,23,47,0,0,0,1,0,7,4.672394904714273,1
47,6,1,21,19,0,0,0,2,0,7,4.644910394184799,1
84,10,3,47,30,0,0,0,4,0,9,4.605947036489341,1
52,11,3,44,1,0,0,0,4,0,8,4.342186055004734,1
54,5,3,45,1,1,2,0,4,0,10,4.43111077150858,1
48,0,1,15,26,0,2,0,2,0,9,4.087581188618506,0
26,0,1,15,4,0,0,0,2,0,7,3.9021748142117274,1
118,18,3,42,19,0,0,0,4,3,17,4.665314471060911,1
54,0,1,15,32,0,0,0,2,1,10,4.0739449108085255,1
38,0,1,15,15,1,0,0,3,0,8,4.221097250057957,1
57,0,0,20,29,1,0,0,2,0,7,4.275505804810935,1
98,25,1,26,65,0,2,0,2,0,14,4.823921967342669,1
65,0,1,13,44,1,5,0,2,0,12,4.252094699477102,0
88,22,1,16,65,0,1,0,3,0,11,4.717677148214742,1
32,0,0,8,17,0,0,0,1,0,9,3.5498008763572906,1
77,3,1,17,52,1,0,0,2,0,12,4.568590685951947,0
34,4,0,17,10,0,1,0,2,0,7,4.113362385992582,0
38,0,1,17,14,0,0,0,2,0,7,3.9649041581234927,0
34,0,1,26,1,0,0,0,2,0,6,3.998652546878166,0
149,18,3,32,12,1,0,0,5,0,13,5.526590816195529,1
62,0,1,15,40,0,0,0,2,0,13,4.24227751220272,0
69,0,1,17,45,0,1,0,4,2,12,4.2973956609705155,1
44,0,0,15,22,0,0,0,1,0,7,4.10752381283357,0
49,0,0,28,13,1,1,0,2,0,7,4.111674323875523,1
28,0,1,21,0,0,0,0,2,0,5,3.869331261111519,0
44,0,1,18,19,0,1,0,3,1,9,4.180689288944333,1
67,0,1,16,43,1,2,0,2,0,11,4.1631047742433305,0
48,0,1,18,23,0,1,0,2,0,8,4.272055208874201,0
107,23,1,19,81,0,1,0,2,0,14,4.661760367243222,1
50,0,1,12,31,0,0,0,3,0,9,3.829275070710713,1
59,3,1,17,35,0,3,0,3,0,11,4.39368590644719,0
76,8,3,50,19,0,1,0,4,2,10,4.494280969235119,1
34,0,1,20,7,0,0,0,2,0,7,3.8221819586428727,1
39,0,1,24,8,0,0,0,2,0,7,4.131054782742918,1
32,0,1,25,0,0,0,0,2,0,5,4.140319531114783,0
84,28,1,13,64,0,4,0,3,0,18,4.969424048104097,0
29,0,1,21,1,0,0,0,2,0,6,3.784897702756409,0
43,2,1,34,1,1,0,0,2,0,6,4.016283580676733,0
25,3,0,6,12,0,0,0,1,0,5,4.213660689688184,1
50,1,1,21,22,0,0,0,3,0,8,4.15127238011291,1
32,0,1,24,1,0,0,0,2,0,6,3.902518266288633,0
33,0,0,16,10,0,0,0,1,0,6,3.930609649595924,1
121,45,1,21,93,0,0,0,3,1,21,5.024436335248557,1
50,2,1,16,27,0,0,0,3,0,8,4.0785629396449155,0
44,0,2,20,17,0,0,0,3,0,8,4.1806892889443334,1
115,8,1,18,90,0,0,0,3,3,18,4.56649532618212,1
61,1,2,20,34,0,0,0,4,0,13,4.561083648683627,0
34,0,1,26,1,0,0,0,2,0,6,3.8924866505712017,0
45,1,1,29,9,0,0,0,2,0,8,4.017659842382177,1
83,4,1,12,64,0,5,0,2,0,14,4.389880925678151,0
28,0,1,20,1,0,0,0,2,0,6,3.753434386188785,0
28,0,1,21,0,0,0,0,2,0,5,4.137537511266052,1
51,5,1,21,23,0,0,0,2,0,8,4.866162293368287,0
44,4,1,13,24,0,1,0,2,0,10,4.252172175938121,0
34,0,1,26,1,0,4,0,2,1,10,4.219528282299547,1
80,25,1,22,34,0,0,0,2,0,10,4.943942707918269,1
26,0,1,17,1,1,1,0,2,0,7,3.921029621737614,0
68,7,1,12,49,0,3,0,3,0,12,4.603729709050618,0
30,7,1,21,1,1,1,0,2,0,7,4.32323142879762,1
22,2,0,11,4,0,0,0,1,0,6,3.73215889136457,1
68,0,1,16,44,1,0,0,2,0,11,4.449461694408368,0
73,8,1,14,51,1,5,0,2,0,15,4.521816087744977,0
68,8,0,9,51,1,4,0,1,0,14,4.39784735610944,0
78,4,1,15,56,0,5,0,2,0,15,4.537059638225783,0
30,1,1,22,0,1,1,0,2,0,6,4.173557262275186,1
79,6,1,19,26,0,1,1,3,0,15,4.781240559094902,1
28,1,0,7,14,0,0,0,1,0,7,3.69594722638747,1
46,0,1,22,17,0,0,0,3,0,8,4.050204618865332,1
20,0,0,6,7,0,0,0,1,0,5,3.6464393446710153,1
50,0,1,23,20,0,1,0,3,0,8,4.275783629896564,0
51,0,1,16,27,1,0,0,2,0,10,4.444401999165797,0
47,0,1,18,22,0,0,0,3,0,8,4.1878052142834346,0
104,26,2,28,69,0,1,0,4,1,12,4.822398974130023,1
34,0,1,17,10,0,0,0,3,0,7,4.07189445851561,0
48,0,1,16,25,0,0,0,3,1,9,4.097794209361695,1
42,8,1,25,9,1,0,0,2,0,6,4.463280517810812,1
23,0,2,15,0,1,0,0,3,0,6,3.7294461949052566,0
33,0,1,16,10,0,0,0,2,0,7,3.725916088924304,1
40,0,1,27,6,0,0,0,3,0,7,3.9898227820087544,1
63,7,0,15,12,1,0,1,2,0,11,4.6495221379166685,1
23,0,1,15,1,0,0,0,2,0,6,3.6424896731661263,0
66,0,1,19,40,0,0,0,3,0,10,4.3505994232702605,0
172,20,1,14,4,1,2,0,3,0,29,5.394771683568444,1
46,0,0,18,14,1,1,0,1,2,9,4.0480336303846824,1
40,0,1,31,1,1,1,0,2,0,7,4.177567157116928,0
55,0,0,35,13,0,1,0,1,0,7,4.264524768702467,1
230,92,1,23,34,0,1,0,3,2,20,4.834005400781271,1
66,11,0,25,34,0,0,0,1,0,8,4.553430058844696,1
33,0,1,24,1,1,0,0,2,0,6,4.1272831343132905,0
46,0,1,23,16,0,0,0,2,0,8,4.420756391857,1
48,3,1,31,10,0,0,0,3,1,7,4.2248747399889846,1
76,11,3,50,19,0,1,0,4,2,10,4.605654567218147,1
46,0,1,25,14,0,0,0,2,0,8,3.7871640651672913,1
27,0,2,19,1,0,0,0,3,0,7,3.708048150071232,0
56,2,2,21,28,0,0,0,5,0,12,4.198191816013771,0
136,48,1,31,4,1,0,0,2,0,8,4.933411001949039,1
